"si_id","edt_id","pollutant_standard","tribal_code","state_code","county_code","site_number","parameter_code","dv_year","latitude","longitude","address","city_name","county_name","state_name","tribe_name","local_site_name","local_site_id","urbanized_area","cbsa_name","year_0_poc","year_0_complete_quarters","year_0_99th_percentile","year_0_complete_ind","year_0_high_test_perc","year_0_low_test_perc","year_0_cert_ind","year_1_poc","year_1_complete_quarters","year_1_99th_percentile","year_1_complete_ind","year_1_high_test_perc","year_1_low_test_perc","year_1_certification_ind","year_2_poc","year_2_complete_quarters","year_2_99th_percentile","year_2_complete_ind","year_2_high_test_perc","year_2_low_test_perc","year_2_certification_ind","design_value","pollutant_standard_id","statistic_name","primary_standard_level","parameter_name","unit_code","units_of_measure","high_test_dv","low_test_dv","q1_3year_valid_days","q1_3year_max_all_days","q1_3year_min_valid_days","q1_min_completeness","q2_3year_valid_days","q2_3year_max_all_days","q2_3year_min_valid_days","q2_min_completeness","q3_3year_valid_days","q3_3year_max_all_days","q3_3year_min_valid_days","q3_min_completeness","q4_3year_valid_days","q4_3year_max_all_days","q4_3year_min_valid_days","q4_min_completeness","dv_validity_indicator","select_date"
93685,5,"SO2 1-hour 2010",,"15","001","1012","42401",2021,19.50977778,-155.9134167,"81-1043 KONAWAENA SCHOOL RD","Kealakekua","Hawaii","Hawaii",,"Kona","KN12","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,9.5,"N",261.1,9.5,"N",1,4,12,"Y",,,"Y",1,4,2.5,"Y",,,"Y",8,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",92,8,269,11.9,0.2,97.7777777777778,273,5.4,1.1,100,274,4,0.4,98.9130434782609,250,261.1,-0.3,73.9130434782609,"N",2021-02-28 23:00:00
93685,5,"SO2 1-hour 2010",,"15","001","1012","42401",2022,19.50977778,-155.9134167,"81-1043 KONAWAENA SCHOOL RD","Kealakekua","Hawaii","Hawaii",,"Kona","KN12","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,12.4,"N",,,,1,3,9.5,"N",,,"N",1,4,12,"Y",,,"Y",11,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,268,43.1,0.2,97.7777777777778,270,12.4,0.5,96.7032967032967,267,6.6,0.4,92.3913043478261,159,261.1,0.6,73.9130434782609,"N",2022-02-28 23:00:00
93733,5,"SO2 1-hour 2010",,"15","001","2010","42401",2013,19.46398872,-154.8987058,"13-763 LEILANI AVE","Leilani Estates","Hawaii","Hawaii",,"Puna E","PE10","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,0,,"N",,,"X",1,0,,"N",,,"X",1,0,,"N",,,"X",,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,0,0,,,0,0,,,,0,,,0,,2013-02-28 23:00:00
93733,5,"SO2 1-hour 2010",,"15","001","2010","42401",2014,19.46398872,-154.8987058,"13-763 LEILANI AVE","Leilani Estates","Hawaii","Hawaii",,"Puna E","PE10","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,0,,"N",,,"X",1,0,,"N",,,"X",1,0,,"N",,,"X",,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,0,0,,,0,0,,,0,0,,,0,,2014-02-28 23:00:00
93733,5,"SO2 1-hour 2010",,"15","001","2010","42401",2015,19.46398872,-154.8987058,"13-763 LEILANI AVE","Leilani Estates","Hawaii","Hawaii",,"Puna E","PE10","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,0,,"N",,,"X",1,0,,"N",,,"X",1,0,,"N",,,"X",,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,0,0,,,0,0,,,0,0,,,0,,2015-02-28 23:00:00
93733,5,"SO2 1-hour 2010",,"15","001","2010","42401",2016,19.46398872,-154.8987058,"13-763 LEILANI AVE","Leilani Estates","Hawaii","Hawaii",,"Puna E","PE10","Not in an urban area","Hilo, HI Micropolitan Statistical Area",,,,,,,,1,0,,"N",,,"X",1,0,,"N",,,"X",,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,0,0,,,0,0,,,0,0,,,,,2016-02-29 23:00:00
93733,5,"SO2 1-hour 2010",,"15","001","2010","42401",2017,19.46398872,-154.8987058,"13-763 LEILANI AVE","Leilani Estates","Hawaii","Hawaii",,"Puna E","PE10","Not in an urban area","Hilo, HI Micropolitan Statistical Area",,,,,,,,,,,,,,,1,0,,"N",,,"X",,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,0,0,,,,0,,,,0,,,,,2017-02-28 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2013,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,75.3,"Y",,,"U",1,4,75.3,"Y",,,"U",1,4,592.5,"Y",,,"U",248,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,392,1,100,270,1229.5,0.7,96.7032967032967,273,416.1,5.3,96.7391304347826,271,860.6,1.6,95.6521739130435,"Y",2013-02-28 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2014,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,75.2,"Y",,,"U",1,4,75.3,"Y",,,"U",1,4,75.3,"Y",,,"U",75,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,75.3,1.8,100,272,75.4,0.7,98.9010989010989,264,75.4,5.3,90.2173913043478,264,75.4,1.6,91.3043478260869,"Y",2014-02-28 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2015,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,496.4,"Y",,,"Y",1,4,75.2,"Y",,,"U",1,4,75.3,"Y",,,"U",216,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,263,516.3,0.3,92.2222222222222,268,325.1,0.7,95.6043956043956,264,432.5,0.7,90.2173913043478,268,539.2,1.6,91.3043478260869,"Y",2015-02-28 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2016,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,557.7,"Y",,,"Y",1,4,496.4,"Y",,,"Y",1,4,75.2,"Y",,,"U",376,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,264,703.3,0.3,92.2222222222222,267,341.5,5.6,95.6043956043956,267,516.5,0.7,90.2173913043478,268,747.5,1.5,91.3043478260869,"Y",2016-02-29 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2017,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,674.3,"Y",,,"Y",1,4,557.7,"Y",,,"Y",1,4,496.4,"Y",,,"Y",576,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,264,826.6,0.3,92.2222222222222,263,857.9,2.6,94.5054945054945,276,516.5,0.7,100,276,747.5,0.5,100,"Y",2017-02-28 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2018,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,686,"Y",,,"M",1,4,674.3,"Y",,,"Y",1,4,557.7,"Y",,,"Y",639,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,826.6,1.1,97.7777777777778,263,857.9,1.6,94.5054945054945,264,737.8,0.7,86.9565217391304,270,747.5,0.5,93.4782608695652,"Y",2018-02-28 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2019,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,9.1,"Y",,,"Y",1,4,686,"Y",,,"M",1,4,674.3,"Y",,,"Y",456,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,266,826.6,1,97.7777777777778,264,857.9,1.5,94.5054945054945,264,737.8,2.3,86.9565217391304,267,674.3,0.5,93.4782608695652,"Y",2019-02-28 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2020,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,273.8,"Y",,,"Y",1,4,9.1,"Y",,,"Y",1,4,686,"Y",,,"M",323,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,267,772,0.8,97.7777777777778,267,686,0.7,95.6043956043956,264,737.8,1.1,86.9565217391304,262,840.8,0.7,93.4782608695652,"Y",2020-02-29 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2021,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,420,"Y",,,"N",1,4,273.8,"Y",,,"Y",1,4,9.1,"Y",,,"Y",234,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,254,186.8,0.8,83.3333333333333,258,47.9,0.7,85.7142857142857,276,543.8,0.1,100,267,840.8,0.7,94.5652173913043,"Y",2021-02-28 23:00:00
94007,5,"SO2 1-hour 2010",,"15","001","2016","42401",2022,19.2039,-155.4801833,"96-3150 PIKAKE ST","Pahala","Hawaii","Hawaii",,"Pahala","PA16","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,249.5,"N",,,,1,4,420,"Y",,,"N",1,4,273.8,"Y",,,"Y",314,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,254,249.5,0,83.3333333333333,256,366.8,-0.3,85.7142857142857,271,543.8,0.1,94.5652173913043,178,840.8,0.7,94.5652173913043,"N",2022-02-28 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2013,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,75.2,"Y",,,"U",1,4,74.9,"Y",,,"U",1,4,458,"Y",,,"U",203,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,268,547,-2,97.7777777777778,273,284.3,0,100,274,358.9,2.4,98.9130434782609,273,1026.8,1.5,96.7391304347826,"Y",2013-02-28 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2014,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,73.7,"N",75.2,73.7,"U",1,4,75.2,"Y",,,"U",1,4,74.9,"Y",,,"U",75,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",75,75,268,75.3,0.3,97.7777777777778,273,75.4,0.5,100,249,75.2,2.3,72.8260869565217,266,75.4,1.5,92.3913043478261,"Y",2014-02-28 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2015,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,382.2,"Y",,,"Y",1,3,73.7,"N",310.6,73.7,"U",1,4,75.2,"Y",,,"U",177,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",256,177,265,382.2,0.2,97.7777777777778,270,323.2,0.5,96.7032967032967,250,310.6,1.3,72.8260869565217,268,585.3,1.5,92.3913043478261,"Y",2015-02-28 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2016,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,532.1,"Y",,,"Y",1,4,382.2,"Y",,,"Y",1,3,73.7,"N",365.7,73.7,"U",329,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",427,329,267,1446.8,0.2,97.7777777777778,269,364.4,2,96.7032967032967,251,365.7,0.9,72.8260869565217,268,585.3,0,92.3913043478261,"Y",2016-02-29 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2017,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,479.9,"Y",,,"Y",1,4,532.1,"Y",,,"Y",1,4,382.2,"Y",,,"Y",465,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,1446.8,0.2,97.7777777777778,269,364.4,0.1,96.7032967032967,276,365.7,0.9,100,275,585.3,0,98.9130434782609,"Y",2017-02-28 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2018,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,886.7,"Y",,,"M",1,4,479.9,"Y",,,"Y",1,4,532.1,"Y",,,"Y",633,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,1446.8,0.1,100,269,1531.2,0,96.7032967032967,272,365.7,0.3,95.6521739130435,270,572.5,0,93.4782608695652,"Y",2018-02-28 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2019,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,2.6,"Y",,,"N",1,4,886.7,"Y",,,"M",1,4,479.9,"Y",,,"Y",456,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,263,738.8,0.1,92.2222222222222,265,1531.2,0,94.5054945054945,264,355.3,-0.1,91.3043478260869,261,572.5,0,90.2173913043478,"Y",2019-02-28 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2020,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,204.8,"Y",,,"Y",1,4,2.6,"Y",,,"N",1,4,886.7,"Y",,,"M",365,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,261,716.6,0.1,92.2222222222222,251,1531.2,0,84.6153846153846,261,355.3,-0.1,91.3043478260869,259,1980.6,0.2,90.2173913043478,"Y",2020-02-29 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2021,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,166.5,"N",166.5,166.5,"N",1,4,204.8,"Y",,,"Y",1,4,2.6,"Y",,,"N",125,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",125,125,237,98.6,0.1,73.3333333333333,252,20.1,0.5,84.6153846153846,258,127.7,-0.1,91.3043478260869,248,1980.6,0.2,81.5217391304348,"Y",2021-02-28 23:00:00
95511,5,"SO2 1-hour 2010",,"15","001","2020","42401",2022,19.117561,-155.778136,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES","Hawaiian Ocean View","Hawaii","Hawaii",,"HOVE",,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,145.2,"N",,,,1,3,166.5,"N",,,"N",1,4,204.8,"Y",,,"Y",172,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,231,107.3,0.1,73.3333333333333,251,168.2,0.6,84.6153846153846,262,127.7,0,92.3913043478261,165,1980.6,0.4,81.5217391304348,"N",2022-02-28 23:00:00
96958,5,"SO2 1-hour 2010",,"15","001","2021","42401",2013,19.977467,-155.798067,"UNNAMED ROAD, 1.5 MILES FROM QUEEN KAAHUNAMU HWY","Not in a city","Hawaii","Hawaii",,"Waikoloa","WL21","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,20.1,"Y",,,"U",1,2,32.2,"N",,,"U",,,,,,,,26,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,90,17.3,0,100,91,25,0.1,100,177,16.1,0.1,92.3913043478261,184,35.5,0,100,"N",2013-02-28 23:00:00
96958,5,"SO2 1-hour 2010",,"15","001","2021","42401",2014,19.977467,-155.798067,"UNNAMED ROAD, 1.5 MILES FROM QUEEN KAAHUNAMU HWY","Not in a city","Hawaii","Hawaii",,"Waikoloa","WL21","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,1,19.8,"N",,,"U",1,4,20.1,"Y",,,"U",1,2,32.2,"N",,,"U",24,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,180,19.8,0,100,91,25,0.1,100,177,16.1,0.1,92.3913043478261,184,35.5,0,100,"N",2014-02-28 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2013,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,72.1,"Y",,,"U",1,4,70.6,"Y",,,"U",1,4,171,"Y",,,"U",105,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,267,333,0,95.6043956043956,266,69.7,0,93.4065934065934,268,71.5,0.6,94.5652173913043,270,84.8,0.5,94.5652173913043,"Y",2013-02-28 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2014,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,72.8,"Y",,,"U",1,4,72.1,"Y",,,"U",1,4,70.6,"Y",,,"U",72,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,267,74.9,0.5,95.6043956043956,267,73.5,0.8,93.4065934065934,258,72.4,-0.1,83.695652173913,264,74.8,0,88.0434782608695,"Y",2014-02-28 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2015,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,275.9,"Y",,,"Y",1,4,72.8,"Y",,,"U",1,4,72.1,"Y",,,"U",140,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,267,517.7,0.5,96.6666666666667,267,229,0.7,93.4065934065934,257,240.5,-0.1,83.695652173913,265,269.2,0,88.0434782608695,"Y",2015-02-28 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2016,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,2,250.6,"N",,,"N",1,4,275.9,"Y",,,"Y",1,4,72.8,"Y",,,"U",200,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,267,615.3,0.5,96.6666666666667,272,229,0.7,98.9010989010989,225,282.1,-0.1,64.1304347826087,173,269.2,0,0,"N",2016-02-29 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2017,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,280.9,"N",,,"N",1,2,250.6,"N",,,"N",1,4,275.9,"Y",,,"Y",269,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,212,615.3,0.1,38.8888888888889,268,503.3,0.2,95.6043956043956,240,282.1,0.1,64.1304347826087,184,269.2,0.5,0,"N",2017-02-28 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2018,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,324.7,"Y",,,"M",1,3,280.9,"N",,,"N",1,2,250.6,"N",,,"N",285,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,215,619,0.1,38.8888888888889,268,503.3,0.2,95.6043956043956,241,282.1,0.7,64.1304347826087,175,189.7,1.2,0,"N",2018-02-28 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2019,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,8,"Y",,,"Y",1,4,324.7,"Y",,,"M",1,3,280.9,"N",,280.9,"N",205,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,215,619,0.1,38.8888888888889,269,503.3,0.2,95.6043956043956,274,139.1,0.7,97.8260869565217,267,189.7,1.2,90.2173913043478,"Y",2019-02-28 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2020,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,4.6,"Y",,,"Y",1,4,8,"Y",,,"Y",1,4,324.7,"Y",,,"M",112,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,619,0.8,100,273,324.7,0.7,100,274,139.1,1.3,97.8260869565217,266,35.6,1.7,90.2173913043478,"Y",2020-02-29 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2021,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,61.4,"Y",,,"N",1,4,4.6,"Y",,,"Y",1,4,8,"Y",,,"Y",25,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,256,102.5,0.8,83.3333333333333,273,12.4,0.7,100,276,40,0.3,100,268,103.4,0.8,92.3913043478261,"Y",2021-02-28 23:00:00
96059,5,"SO2 1-hour 2010",,"15","001","2023","42401",2022,19.555444,-155.102028,"18-1235 VOLCANO ROAD","Mountain View","Hawaii","Hawaii",,"Mountain View 23","MV23","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,37.8,"N",,,,1,4,61.4,"Y",,,"N",1,4,4.6,"Y",,,"Y",35,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,256,102.5,0,83.3333333333333,273,23,0.1,100,272,55.6,0.1,95.6521739130435,176,103.4,0.8,92.3913043478261,"N",2022-02-28 23:00:00
104849,5,"SO2 1-hour 2010",,"15","001","2035","42401",2021,19.465,-154.914,"13-344 MOKU STREET, PAHOA 96778","Not in a city","Hawaii","Hawaii",,,,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,2,1.2,"N",,,"N",,,,,,,,,,,,,,,1,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,30,0.5,0.3,32.967032967033,90,3.1,-0.2,97.8260869565217,72,1.2,0,78.2608695652174,"N",2021-02-28 23:00:00
104849,5,"SO2 1-hour 2010",,"15","001","2035","42401",2022,19.465,-154.914,"13-344 MOKU STREET, PAHOA 96778","Not in a city","Hawaii","Hawaii",,,,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,1.9,"N",,,,1,2,1.2,"N",,,"N",,,,,,,,2,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,90,2.4,0.3,100,120,1.4,0.3,32.967032967033,180,3.1,-0.2,97.8260869565217,72,1.2,0,78.2608695652174,"N",2022-02-28 23:00:00
104531,5,"SO2 1-hour 2010",,"15","001","3027","42401",2022,19.611914,-155.055037,"16-714 Volcano Road, Keaau, HI 96749","Not in a city","Hawaii","Hawaii",,"KS Hawaii","KS27","Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,2,41.8,"N",,,,,,,,,,,,,,,,,,42,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,0,,,,69,24.3,0,75,73,92.8,-0.2,79.3478260869565,"N",2022-02-28 23:00:00
104529,5,"SO2 1-hour 2010",,"15","001","3028","42401",2018,19.063186,-155.58676,"95-5545 Mamalahoa Hwy Naalehu, HI 96772","Naalehu","Hawaii","Hawaii",,,,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,1,494.3,"N",,,,,,,,,,,,,,,,,,494,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,0,,,,0,,,,0,,,,92,494.3,0,100,"N",2018-02-28 23:00:00
104529,5,"SO2 1-hour 2010",,"15","001","3028","42401",2019,19.063186,-155.58676,"95-5545 Mamalahoa Hwy Naalehu, HI 96772","Naalehu","Hawaii","Hawaii",,,,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,2.8,"N",,,,1,1,494.3,"N",,,,,,,,,,,249,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,9,0.9,-0.7,10,91,0.8,-1.2,100,92,9.4,-0.9,100,184,494.3,0,100,"N",2019-02-28 23:00:00
104529,5,"SO2 1-hour 2010",,"15","001","3028","42401",2020,19.063186,-155.58676,"95-5545 Mamalahoa Hwy Naalehu, HI 96772","Naalehu","Hawaii","Hawaii",,,,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,4,3.5,"Y",,,,1,3,2.8,"N",,,,1,1,494.3,"N",,,,167,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,99,9.2,-0.7,10,181,2.7,-1.2,98.9010989010989,182,9.4,-0.9,97.8260869565217,265,494.3,0,88.0434782608695,"N",2020-02-29 23:00:00
104529,5,"SO2 1-hour 2010",,"15","001","3028","42401",2021,19.063186,-155.58676,"95-5545 Mamalahoa Hwy Naalehu, HI 96772","Naalehu","Hawaii","Hawaii",,,,"Not in an urban area","Hilo, HI Micropolitan Statistical Area",1,3,54.1,"N",,,,1,4,3.5,"Y",,,,1,3,2.8,"N",,,,20,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,164,45.8,-0.7,10,270,20.7,-1.2,97.8021978021978,274,29.7,-0.9,97.8260869565217,265,72.9,0.2,88.0434782608695,"N",2021-02-28 23:00:00
