"si_id","edt_id","pollutant_standard_id","tribal_code","state_code","county_code","site_number","parameter_code","dv_year","latitude","longitude","address","city_name","county_name","local_site_name","local_site_id","urbanized_area","cbsa_name","state_name","tribe_name","year_0_valid_days","year_0_complete_quarters","year_0_arith_mean","year_0_98th_percentile","year_0_certification_ind","year_1_valid_days","year_1_complete_quarters","year_1_arith_mean","year_1_98th_percentile","year_1_certification_ind","year_2_valid_days","year_2_complete_quarters","year_2_arith_mean","year_2_98th_percentile","year_2_certification_ind","year_0_q1_valid_days","year_0_q2_valid_days","year_0_q3_valid_days","year_0_q4_valid_days","year_1_q1_valid_days","year_1_q2_valid_days","year_1_q3_valid_days","year_1_q4_valid_days","year_2_q1_valid_days","year_2_q2_valid_days","year_2_q3_valid_days","year_2_q4_valid_days","q1_valid_days","q2_valid_days","q3_valid_days","q4_valid_days","year_0_q1_percent_one_day","year_0_q2_percent_one_day","year_0_q3_percent_one_day","year_0_q4_percent_one_day","year_1_q1_percent_one_day","year_1_q2_percent_one_day","year_1_q3_percent_one_day","year_1_q4_percent_one_day","year_2_q1_percent_one_day","year_2_q2_percent_one_day","year_2_q3_percent_one_day","year_2_q4_percent_one_day","q1_min_value","q2_min_value","q3_min_value","q4_min_value","q1_max_value","q2_max_value","q3_max_value","q4_max_value","year_0_first_max","year_0_second_max","year_0_third_max","year_0_fourth_max","year_0_fifth_max","year_0_sixth_max","year_0_seventh_max","year_0_eighth_max","year_1_first_max","year_1_second_max","year_1_third_max","year_1_fourth_max","year_1_fifth_max","year_1_sixth_max","year_1_seventh_max","year_1_eighth_max","year_2_first_max","year_2_second_max","year_2_third_max","year_2_fourth_max","year_2_fifth_max","year_2_sixth_max","year_2_seventh_max","year_2_eighth_max","design_value","dv_validity_indicator","pollutant_standard","primary_standard_level","comparison_scale","statistic_name","parameter_name","unit_code","units_of_measure","year_0_high_sub","year_0_low_sub","year_1_high_sub","year_1_low_sub","year_2_high_sub","year_2_low_sub","all_12_qtrs_gt_50","all_12_qtrs_gt_75","all_4_qtrs_gt_200_days","select_date"
1068,5,20,,"06","037","0113","42602",2013,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,264,2,27.8265151515151,48.8,"U",336,3,27.3175595238095,53.6,"M",340,4,30.7717647058823,58.2,"U",56,31,86,91,91,89,92,64,90,80,80,90,237,200,258,245,0.66,0.38,1,1,1,1,1,0.72,1,0.92,0.9,1,0,3.8,4,7.5,81.3,65.8,52.3,67.9,51.2,50.9,49.6,49.2,49,48.8,47.2,47.1,61.3,59.1,56.8,56.7,56.6,55.2,53.6,52.3,81.3,67.9,65.8,63,62.7,59,58.2,57.7,54,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,53.6,,58.2,58.2,"N","N","Y",2012-12-31 23:00:00
1068,5,20,,"06","037","0113","42602",2014,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,326,4,27.3733128834356,53.9,"U",264,2,27.8265151515151,48.8,"U",336,3,27.3175595238095,53.6,"M",86,79,74,87,56,31,86,91,91,89,92,64,233,199,252,242,0.97,0.91,0.85,0.97,0.66,0.38,1,1,1,1,1,0.72,0,3.3,4.5,7.5,61,60,52.3,63.9,63.9,61,60,59.1,56.5,54.5,53.9,53.8,51.2,50.9,49.6,49.2,49,48.8,47.2,47.1,61.3,59.1,56.8,56.7,56.6,55.2,53.6,52.3,52,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",53.9,53.9,,,53.6,,"N","N","N",2013-12-31 23:00:00
1068,5,20,,"06","037","0113","42602",2015,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,351,4,25.5817663817664,49.4,"U",326,4,27.3733128834356,53.9,"U",264,2,27.8265151515151,48.8,"U",81,89,89,92,86,79,74,87,56,31,86,91,223,199,249,270,1,1,1,1,0.97,0.91,0.85,0.97,0.66,0.38,1,1,6.2,2.8,2.1,3.1,61,60,47.1,67.6,67.6,57.2,54.4,52.3,50.9,50.4,49.6,49.4,63.9,61,60,59.1,56.5,54.5,53.9,53.8,51.2,50.9,49.6,49.2,49,48.8,47.2,47.1,51,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",49.4,49.4,53.9,53.9,,,"N","N","N",2014-12-31 23:00:00
1068,5,20,,"06","037","0113","42602",2016,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,355,4,24.8309859154929,49.3,"Y",351,4,25.5817663817664,49.4,"U",326,4,27.3733128834356,53.9,"U",90,88,88,89,81,89,89,92,86,79,74,87,257,256,251,268,1,1,1,1,1,1,1,1,0.97,0.91,0.85,0.97,8.3,2.8,2.1,3.1,61,60,45.5,67.6,54.5,53.6,53.4,50.6,50.1,49.7,49.4,49.3,67.6,57.2,54.4,52.3,50.9,50.4,49.6,49.4,63.9,61,60,59.1,56.5,54.5,53.9,53.8,51,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",49.3,49.3,49.4,49.4,53.9,53.9,"Y","Y","Y",2015-12-31 23:00:00
1068,5,20,,"06","037","0113","42602",2017,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,222,2,22.2630630630631,46.2,"Y",355,4,24.8309859154929,49.3,"Y",351,4,25.5817663817664,49.4,"U",89,87,46,,90,88,88,89,81,89,89,92,260,264,223,,1,1,0.52,,1,1,1,1,1,1,1,1,8.5,2.8,2.1,3.1,55.7,54.5,45.5,67.6,55.7,47.9,46.3,46.2,46.2,45.7,45.6,45,54.5,53.6,53.4,50.6,50.1,49.7,49.4,49.3,67.6,57.2,54.4,52.3,50.9,50.4,49.6,49.4,48,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,49.3,49.3,49.4,49.4,"N","N","N",2016-12-31 23:00:00
1068,5,20,,"06","037","0113","42602",2018,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,240,3,24.61125,46.1,"N",222,2,22.2630630630631,46.2,"Y",355,4,24.8309859154929,49.3,"Y",71,0,77,92,89,87,46,,90,88,88,89,250,175,211,,0.8,0,0.85,1,1,1,0.52,,1,1,1,1,4.6,0,2.7,5.1,64.7,54.5,44.8,50.1,64.7,55.8,47.4,46.8,46.1,45.9,44.2,43.4,55.7,47.9,46.3,46.2,46.2,45.7,45.6,45,54.5,53.6,53.4,50.6,50.1,49.7,49.4,49.3,47,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,49.3,49.3,"N","N","N",2017-12-31 23:00:00
1068,5,20,,"06","037","0113","42602",2019,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,365,4,21.0553424657534,43,"Y",240,3,24.61125,46.1,"N",222,2,22.2630630630631,46.2,"Y",90,91,92,92,71,0,77,92,89,87,46,,250,178,215,,1,1,1,1,0.8,0,0.85,1,1,1,0.52,,4.6,0,2.8,6,64.7,47.9,36.1,46.5,48.8,48.7,46.5,46,44.8,43.5,43.5,43,64.7,55.8,47.4,46.8,46.1,45.9,44.2,43.4,55.7,47.9,46.3,46.2,46.2,45.7,45.6,45,45,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",43,43,,,,,"N","N","N",2018-12-31 23:00:00
1068,5,20,,"06","037","0113","42602",2020,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,360,4,21.9344444444444,43.9,"Y",365,4,21.0553424657534,43,"Y",240,3,24.61125,46.1,"N",89,90,92,89,90,91,92,92,71,0,77,92,250,181,261,273,0.98,1,1,0.99,1,1,1,1,0.8,0,0.85,1,4.6,0,2.8,6,76.6,37.6,43.3,54.8,76.6,54.8,52.8,51.5,46.3,45.4,45.4,43.9,48.8,48.7,46.5,46,44.8,43.5,43.5,43,64.7,55.8,47.4,46.8,46.1,45.9,44.2,43.4,44,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",43.9,43.9,43,43,,,"N","N","N",2019-12-31 23:00:00
1068,5,20,,"06","037","0113","42602",2021,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,360,4,20.7616666666667,41.6,"Y",360,4,21.9344444444444,43.9,"Y",365,4,21.0553424657534,43,"Y",89,91,88,92,89,90,92,89,90,91,92,92,268,272,272,273,1,1,0.99,1,0.98,1,1,0.99,1,1,1,1,2.4,2.1,1.7,6,76.6,39.6,43.3,60.6,60.6,45.2,44.5,44.4,42.7,42.4,41.7,41.6,76.6,54.8,52.8,51.5,46.3,45.4,45.4,43.9,48.8,48.7,46.5,46,44.8,43.5,43.5,43,43,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",41.6,41.6,43.9,43.9,43,43,"Y","Y","Y",2020-12-31 23:00:00
1068,5,20,,"06","037","0113","42602",2022,34.05111,-118.45636,"VA HOSPITAL, WEST LOS ANGELES","West Los Angeles","Los Angeles","West Los Angeles",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,364,4,23.6137362637363,44.5,"Y",360,4,20.7616666666667,41.6,"Y",360,4,21.9344444444444,43.9,"Y",90,91,91,92,89,91,88,92,89,90,92,89,268,272,271,273,1,1,1,1,1,1,0.99,1,0.98,1,1,0.99,2.4,2.1,1.7,5.3,76.6,40.2,43.3,60.6,51.4,50.6,49,47.5,45.5,45.3,44.7,44.5,60.6,45.2,44.5,44.4,42.7,42.4,41.7,41.6,76.6,54.8,52.8,51.5,46.3,45.4,45.4,43.9,43,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",44.5,44.5,41.6,41.6,43.9,43.9,"Y","Y","Y",2021-12-31 23:00:00
1076,5,20,,"06","037","1002","42602",2013,34.17605,-118.31712,"228 W. PALM AVE., BURBANK","Burbank","Los Angeles","Burbank","70069","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,284,3,33.3288732394366,60,"U",258,1,34.3837209302325,57,"S",254,1,35.0255905511811,56.2,"U",28,86,83,87,65,67,45,81,38,63,92,61,131,216,220,229,0.37,1,0.97,1,1,0.78,0.54,0.9,0.44,0.69,1,0.73,9.1,3.9,7.7,10.7,58.6,62.5,60.8,79.5,72.4,71.4,71.1,62.5,61.7,60,59.6,59.5,79.5,61.9,59,58,57.1,57,56.3,55.6,67.8,62.9,62.8,60.8,56.9,56.2,55.7,55.4,58,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2012-12-31 23:00:00
1076,5,20,,"06","037","1002","42602",2014,34.17605,-118.31712,"228 W. PALM AVE., BURBANK","Burbank","Los Angeles","Burbank","70069","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,138,1,35.3739130434783,66.4,"U",284,3,33.3288732394366,60,"U",258,1,34.3837209302325,57,"S",74,64,,,28,86,83,87,65,67,45,81,167,217,,,0.88,0.78,,,0.37,1,0.97,1,1,0.78,0.54,0.9,9.1,3.9,7.7,10.7,73.2,62.5,51.1,79.5,73.2,69.4,66.4,65.2,65.1,64.9,63.7,63.4,72.4,71.4,71.1,62.5,61.7,60,59.6,59.5,79.5,61.9,59,58,57.1,57,56.3,55.6,61,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2013-12-31 23:00:00
1076,5,20,,"06","037","1002","42602",2015,34.17605,-118.31712,"228 W. PALM AVE., BURBANK","Burbank","Los Angeles","Burbank","70069","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,,,,,,138,1,35.3739130434783,66.4,"U",284,3,33.3288732394366,60,"U",,,,,74,64,,,28,86,83,87,,,,,,,,,0.88,0.78,,,0.37,1,0.97,1,9.1,3.9,7.7,16,73.2,62.5,50.6,72.4,,,,,,,,,73.2,69.4,66.4,65.2,65.1,64.9,63.7,63.4,72.4,71.4,71.1,62.5,61.7,60,59.6,59.5,63,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2014-12-31 23:00:00
1076,5,20,,"06","037","1002","42602",2016,34.17605,-118.31712,"228 W. PALM AVE., BURBANK","Burbank","Los Angeles","Burbank","70069","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,,,,,,,,,,,138,1,35.3739130434783,66.4,"U",,,,,,,,,74,64,,,,,,,,,,,,,,,0.88,0.78,,,10.7,9.8,,,73.2,52.4,,,,,,,,,,,,,,,,,,,73.2,69.4,66.4,65.2,65.1,64.9,63.7,63.4,66,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2015-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2013,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,293,2,35.0829351535836,62.5,"U",227,2,39.6422907488987,68.9,"S",329,4,38.0252279635258,67,"U",63,83,83,64,90,27,24,86,72,83,89,85,225,193,196,235,0.77,0.98,1,0.77,1,0.33,0.29,1,0.81,1,1,1,12.9,5.8,11.9,7.6,90.3,80.7,109.6,97.5,90.3,82.6,80.7,69.1,63.7,62.5,62.3,61.5,77.3,74.4,72,71.9,68.9,68.9,66.9,63.6,109.6,97.5,88.6,79.3,70.3,70.1,67,65,66,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",62.3,,,,67,67,"N","N","N",2012-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2014,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,345,4,36.5428985507246,69.4,"U",293,2,35.0829351535836,62.5,"U",227,2,39.6422907488987,68.9,"S",85,80,91,89,63,83,83,64,90,27,24,86,238,190,198,239,1,1,1,1,0.77,0.98,1,0.77,1,0.33,0.29,1,12.9,5.8,8.6,7.6,90.3,82.1,69.1,82.6,82.1,76.9,76,74.2,70.6,70.6,69.4,67.4,90.3,82.6,80.7,69.1,63.7,62.5,62.3,61.5,77.3,74.4,72,71.9,68.9,68.9,66.9,63.6,67,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",69.4,69.4,82.6,,,,"N","N","N",2013-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2015,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,360,4,37.2602777777778,62.4,"U",345,4,36.5428985507246,69.4,"U",293,2,35.0829351535836,62.5,"U",90,88,90,92,85,80,91,89,63,83,83,64,238,251,264,245,1,1,1,1,1,1,1,1,0.77,0.98,1,0.77,13.2,5.8,8.6,9.9,90.3,82.1,69.1,82.6,79.1,75.4,75,74.8,67.8,63.6,62.6,62.4,82.1,76.9,76,74.2,70.6,70.6,69.4,67.4,90.3,82.6,80.7,69.1,63.7,62.5,62.3,61.5,65,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",62.4,62.4,69.4,69.4,82.6,,"Y","Y","Y",2014-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2016,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,360,4,34.4633333333333,61,"Y",360,4,37.2602777777778,62.4,"U",345,4,36.5428985507246,69.4,"U",90,91,87,92,90,88,90,92,85,80,91,89,265,259,268,273,1,1,1,1,1,1,1,1,1,1,1,1,13,8,5.9,9.9,76,82.1,67.3,75.4,64.7,63.4,62.4,61.7,61.5,61.4,61.3,61,79.1,75.4,75,74.8,67.8,63.6,62.6,62.4,82.1,76.9,76,74.2,70.6,70.6,69.4,67.4,64,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",61,61,62.4,62.4,69.4,69.4,"Y","Y","Y",2015-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2017,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,362,4,35.167679558011,61.7,"Y",360,4,34.4633333333333,61,"Y",360,4,37.2602777777778,62.4,"U",89,91,91,91,90,91,87,92,90,88,90,92,269,270,268,275,0.99,1,1,1,1,1,1,1,1,1,1,1,13,8,5.9,9.9,74.8,79.1,63.6,80.6,80.6,80,76.5,71,64.1,63.3,62,61.7,64.7,63.4,62.4,61.7,61.5,61.4,61.3,61,79.1,75.4,75,74.8,67.8,63.6,62.6,62.4,62,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",61.7,61.7,61,61,62.4,62.4,"Y","Y","Y",2016-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2018,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,361,4,32.0947368421053,57.2,"Y",362,4,35.167679558011,61.7,"Y",360,4,34.4633333333333,61,"Y",89,90,91,91,89,91,91,91,90,91,87,92,268,272,269,274,1,1,1,1,0.99,1,1,1,1,1,1,1,8.1,6.7,5.9,10.4,71,63.1,61.4,80.6,70.1,69.8,67.8,64.9,63.1,61.8,59.4,57.2,80.6,80,76.5,71,64.1,63.3,62,61.7,64.7,63.4,62.4,61.7,61.5,61.4,61.3,61,60,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",57.2,57.2,61.7,61.7,61,61,"Y","Y","Y",2017-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2019,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,362,4,31.3469613259669,55.5,"Y",361,4,32.0947368421053,57.2,"Y",362,4,35.167679558011,61.7,"Y",90,91,90,91,89,90,91,91,89,91,91,91,268,272,272,273,1,1,1,1,1,1,1,1,0.99,1,1,1,8.1,6.7,8.5,10.4,71,63.1,60.9,80.6,69.7,69.3,67.7,61.4,60.4,58.2,56,55.5,70.1,69.8,67.8,64.9,63.1,61.8,59.4,57.2,80.6,80,76.5,71,64.1,63.3,62,61.7,58,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",55.5,55.5,57.2,57.2,61.7,61.7,"Y","Y","Y",2018-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2020,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,349,4,30.5461318051576,55.8,"Y",362,4,31.3469613259669,55.5,"Y",361,4,32.0947368421053,57.2,"Y",86,86,91,86,90,91,90,91,89,90,91,91,265,267,272,268,0.98,0.96,1,0.96,1,1,1,1,1,1,1,1,8.1,5.2,8.1,10.4,70.1,63.1,61.6,69.3,61.8,61.6,59.4,59.3,58.1,57.6,55.8,54.6,69.7,69.3,67.7,61.4,60.4,58.2,56,55.5,70.1,69.8,67.8,64.9,63.1,61.8,59.4,57.2,56,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",55.8,55.8,55.5,55.5,57.2,57.2,"Y","Y","Y",2019-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2021,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,356,4,31.2393258426966,57.3,"Y",349,4,30.5461318051576,55.8,"Y",362,4,31.3469613259669,55.5,"Y",90,90,92,84,86,86,91,86,90,91,90,91,266,267,273,261,1,1,1,0.93,0.98,0.96,1,0.96,1,1,1,1,5,5.2,8.1,11,69.7,59.6,61.6,77.8,77.8,76.6,63.3,61,59.8,59.6,57.5,57.3,61.8,61.6,59.4,59.3,58.1,57.6,55.8,54.6,69.7,69.3,67.7,61.4,60.4,58.2,56,55.5,56,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",57.3,57.3,55.8,55.8,55.5,55.5,"Y","Y","Y",2020-12-31 23:00:00
1081,5,20,,"06","037","1103","42602",2022,34.0665900008759,-118.22688,"1630 N MAIN ST, LOS ANGELES","Los Angeles","Los Angeles","Los Angeles-North Main Street","70087","Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,364,4,32.6700549450549,56.9,"Y",356,4,31.2393258426966,57.3,"Y",349,4,30.5461318051576,55.8,"Y",90,91,91,92,90,90,92,84,86,86,91,86,266,267,274,262,1,1,1,1,1,1,1,0.93,0.98,0.96,1,0.96,5,5.2,8.1,4.8,70.3,59.6,75.1,77.8,75.1,70.3,66.1,65.1,63.4,58.3,58.3,56.9,77.8,76.6,63.3,61,59.8,59.6,57.5,57.3,61.8,61.6,59.4,59.3,58.1,57.6,55.8,54.6,57,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",56.9,56.9,57.3,57.3,55.8,55.8,"Y","Y","Y",2021-12-31 23:00:00
1085,5,20,,"06","037","1201","42602",2013,34.19925,-118.53276,"18330 GAULT ST., RESEDA","Reseda","Los Angeles","Reseda",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,258,3,28.05,51.6,"U",254,3,28.007874015748,48.7,"S",342,4,30.2131578947368,53.8,"U",17,72,89,80,0,86,89,79,88,88,83,83,105,246,261,242,0.22,0.81,1,0.89,0,0.96,1,0.89,1,1,0.95,0.91,0,4.6,8.9,5.4,56.8,58.1,48.4,70.9,58.1,58,56.8,55.8,53.4,51.6,48.4,47.7,70.9,58.6,55.7,55.6,49.5,48.7,47.8,47.7,69.9,66.7,59.5,56.1,55.8,55.5,53.8,52.4,51,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,53.8,53.8,"N","N","N",2012-12-31 23:00:00
1085,5,20,,"06","037","1201","42602",2014,34.19925,-118.53276,"18330 GAULT ST., RESEDA","Reseda","Los Angeles","Reseda",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,317,3,24.1596214511041,52.4,"U",258,3,28.05,51.6,"U",254,3,28.007874015748,48.7,"S",51,89,87,90,17,72,89,80,0,86,89,79,68,247,265,249,0.6,1,0.98,1,0.22,0.81,1,0.89,0,0.96,1,0.89,0,5.6,6.4,5.4,56.9,58.1,47.1,70.9,58.9,56.9,55.8,55.1,53.5,53.2,52.4,50.3,58.1,58,56.8,55.8,53.4,51.6,48.4,47.7,70.9,58.6,55.7,55.6,49.5,48.7,47.8,47.7,51,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",56.9,,,,,,"N","N","N",2013-12-31 23:00:00
1085,5,20,,"06","037","1201","42602",2015,34.19925,-118.53276,"18330 GAULT ST., RESEDA","Reseda","Los Angeles","Reseda",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,344,4,26.8383720930232,52.2,"U",317,3,24.1596214511041,52.4,"U",258,3,28.05,51.6,"U",89,86,77,92,51,89,87,90,17,72,89,80,157,247,253,262,1,1,0.88,1,0.6,1,0.98,1,0.22,0.81,1,0.89,6.2,5.6,6.2,5.4,64.4,58.1,46.2,72.5,72.5,64.4,59.5,56.6,53.2,52.8,52.2,51.7,58.9,56.9,55.8,55.1,53.5,53.2,52.4,50.3,58.1,58,56.8,55.8,53.4,51.6,48.4,47.7,52,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",52.2,52.2,64.4,,,,"N","N","N",2014-12-31 23:00:00
1085,5,20,,"06","037","1201","42602",2016,34.19925,-118.53276,"18330 GAULT ST., RESEDA","Reseda","Los Angeles","Reseda",,"Los Angeles, CA","Los Angeles-Long Beach-Anaheim, CA","California",,348,4,24.8293103448276,46.4,"Y",344,4,26.8383720930232,52.2,"U",317,3,24.1596214511041,52.4,"U",90,82,84,92,89,86,77,92,51,89,87,90,230,257,248,274,1,0.93,0.95,1,1,1,0.88,1,0.6,1,0.98,1,4.8,5.8,5.7,4.1,64.4,52.4,43.4,72.5,55.5,54.7,53.1,53.1,48,47.4,46.4,45.9,72.5,64.4,59.5,56.6,53.2,52.8,52.2,51.7,58.9,56.9,55.8,55.1,53.5,53.2,52.4,50.3,50,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",46.4,46.4,52.2,52.2,64.4,,"Y","N","Y",2015-12-31 23:00:00
